customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8744-OFUHN,Male,0,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,76.07,3347.08,No
1221-ATARV,Female,0,No,No,8,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),114.5,916.0,No
0680-YCSYN,Male,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),79.51,556.57,Yes
7766-MKGVC,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.92,1149.12,No
3270-FGRGX,Male,0,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,22.43,1211.22,No
6742-PNMGI,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),27.52,1623.68,No
7924-HNHPM,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),65.23,1500.29,No
1246-GWZPW,Male,0,Yes,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.13,726.94,No
1600-WLSRE,Male,0,No,No,30,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,75.85,2275.5,No
1899-SBYMF,Male,1,No,Yes,8,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,51.51,412.08,No
9982-DOLZL,Female,1,No,Yes,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.83,1323.11,No
6489-FCEEI,Male,1,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,27.06,1434.18,No
0836-NOEML,Female,0,No,Yes,19,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.72,1552.68,No
1715-YSWHG,Male,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.48,1421.76,No
2039-RGMCI,Male,0,No,No,52,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,55.05,2862.6,No
3153-CPDPX,Male,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.88,5600.48,No
3780-JPSEE,Male,0,Yes,No,12,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.48,1025.76,Yes
6569-BZYPP,Male,1,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.08,2378.88,No
7421-LYUTV,Male,1,No,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),45.11,360.88,No
3446-AMJAI,Male,1,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),50.62,101.24,No
1071-QFPHW,Female,1,Yes,Yes,47,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.53,3408.91,Yes
3652-HFYUI,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,96.67,2416.75,No
5819-BQYTX,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.68,134.04,No
5523-DMJGI,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.32,643.2,No
4142-AXFXX,Male,0,Yes,No,51,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,84.2,4294.2,No
6428-LMEZQ,Male,1,Yes,Yes,9,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.05,567.45,No
2061-YSUEH,Female,1,Yes,No,47,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),105.1,4939.7,Yes
3947-HUBZT,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,29.92,1466.08,No
3146-CCPKG,Male,0,Yes,Yes,16,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,77.33,1237.28,No
0602-UBHSP,Female,1,No,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.65,1062.85,No
0297-CBPRP,Male,1,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.94,319.4,No
3996-ZOQIL,Male,1,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),47.49,1472.19,No
6471-LYEJG,Male,1,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),41.31,2065.5,No
9943-IXEVA,Female,1,Yes,Yes,1,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),111.81,111.81,No
2847-SPWWS,Female,1,No,Yes,63,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.7,5210.1,Yes
8362-NPZCE,Female,0,Yes,No,38,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,70.8,2690.4,No
4413-DAGTF,Female,0,Yes,No,51,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),114.13,5820.63,Yes
0329-SHUDC,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.45,4721.5,Yes
6804-LUDME,Female,0,Yes,No,32,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.31,2121.92,No
4996-ALHNO,Male,1,Yes,No,44,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,39.31,1729.64,No
1563-ULBVQ,Male,1,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,63.19,2527.6,No
5528-CPYSK,Female,0,No,No,26,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,18.29,475.54,No
0185-VFABL,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.88,845.68,No
0203-ZHKAC,Female,1,Yes,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.63,1613.34,No
1588-TSIWU,Male,1,No,Yes,40,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),44.27,1770.8,Yes
0943-JKTPS,Male,1,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,90.27,270.81,Yes
5685-NSGFA,Male,1,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.46,2277.62,No
6253-OQESE,Male,0,No,Yes,36,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.75,2799.0,No
1140-FSVND,Male,0,No,No,63,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),63.18,3980.34,No
7384-ZKVHR,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),20.46,777.48,Yes
5670-LKBYY,Female,1,No,No,54,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,89.23,4818.42,No
1978-LCCJG,Female,1,No,Yes,7,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,46.87,328.09,No
2155-GGDOD,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,84.26,3117.62,No
4163-XLINW,Female,0,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),92.53,3608.67,No
8099-AGVWE,Male,1,Yes,No,32,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,90.73,2903.36,No
3973-YZDFH,Female,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,84.56,845.6,No
8888-QSJBT,Female,0,No,No,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,18.45,405.9,No
7411-PDQNB,Male,0,Yes,Yes,9,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,41.21,370.89,Yes
1865-VJBQX,Male,1,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,112.76,5750.76,No
2102-GCEWJ,Male,1,No,No,35,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,72.88,2550.8,No
2925-QFRFL,Male,0,No,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),113.12,6221.6,No
7874-GCUDW,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,48.39,1790.43,No
3457-XTNQM,Female,1,No,Yes,52,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),98.9,5142.8,Yes
3425-SWTWR,Female,1,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.5,3332.5,No
6495-JHVVV,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,62.92,1573.0,No
5001-RCIBO,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),75.67,378.35,No
8934-RQVOT,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,28.56,114.24,No
7266-WZTPE,Male,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,25.61,1434.16,No
9320-SALHD,Male,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),79.98,2959.26,No
3334-BUWND,Male,1,Yes,Yes,16,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.27,1332.32,No
9560-ZBGPE,Female,0,No,Yes,51,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),76.91,3922.41,Yes
5501-ZVXKV,Female,0,No,Yes,69,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.52,4589.88,No
1613-BEGCR,Female,1,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.88,938.08,No
8164-EFIWG,Female,1,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),98.68,1973.6,No
6690-UVRCO,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,64.17,1219.23,No
6863-QXJSJ,Female,0,No,Yes,62,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),96.07,5956.34,No
2287-NWBNS,Female,0,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,97.83,5771.97,No
5194-JTQMG,Female,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,41.01,779.19,Yes
9193-JEQKT,Male,1,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.12,6090.24,No
2179-ARMGH,Female,1,No,No,69,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),86.08,5939.52,No
7166-FCVCB,Female,1,No,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,115.66,231.32,Yes
8173-ZPWBS,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.35,1515.85,No
2428-OTDKX,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,91.35,1644.3,No
5134-GILGB,Female,1,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,34.0,1972.0,No
4408-PUNGU,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.44,5122.0,No
3074-UOHOC,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,100.95,504.75,No
6911-TRFYM,Male,1,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.46,1250.28,No
2706-EDGNX,Female,0,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),31.39,1977.57,Yes
5731-DZFMH,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,98.97,3068.07,Yes
2167-UUNDS,Male,0,Yes,Yes,51,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),49.6,2529.6,No
0425-MIVOP,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,25.67,616.08,No
5055-LLZDL,Male,1,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,40.04,2042.04,No
9147-WANGT,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),82.18,1479.24,No
7860-JGWHC,Male,1,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,21.03,483.69,Yes
3795-UQYFZ,Male,1,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),18.73,1105.07,No
9131-RKTMM,Female,1,Yes,Yes,59,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,37.75,2227.25,No
4962-OMTFA,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,33.9,2203.5,Yes
0661-KLQXT,Male,1,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,97.19,1943.8,No
5399-TZIRO,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,39.01,429.11,Yes
4563-RTJCI,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),18.57,371.4,Yes
9176-CUCWC,Male,1,No,Yes,55,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.79,5763.45,Yes
2964-TYUSC,Female,1,No,No,63,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,84.9,5348.7,No
3727-XVUYO,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.22,440.88,No
7625-WUXWC,Female,1,No,Yes,38,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,88.31,3355.78,No
1269-FAWEK,Female,1,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.45,514.5,Yes
7718-WXRZW,Male,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),70.25,4285.25,No
